4,9125 21,054646810491064
4,94375 22,058241751864823
4,975 23,114732378087137
5,00625 24,22708898397084
5,0375 25,39845724203278
5,06875 26,632168998557376
5,1 27,93175374153224
5,13125 29,300950808240877
5,1625 30,74372237161482
5,19375 32,26426725823996
5,225 33,867035652886955
5,25625 35,55674474815524
5,2875 37,33839540179318
5,31875 39,2172898685111
5,35 41,19905067764612
5,38125 43,2896407329085
5,4125 45,495384715637705
5,44375 47,82299187856526
5,475 50,279580323038054
5,50625 52,87270285902952
5,5375 55,61037455408627
5,56875 58,50110208466162
5,6 61,55391501109214
5,63125 64,7783991058546
5,6625 68,18473187367348
5,69375 71,78372041165433
5,725 75,58684176787735
5,75625 79,60628596786997
5,7875 83,85500189016733
5,81875 88,3467461847548
5,85 93,09613544171427
5,88125 98,11870183184492
5,9125 103,43095245653734
5,94375 109,05043266078171
5,975 114,9957935809835
6,00625 121,28686422600401
6,0375 127,94472835674013
6,06875 134,99180661143768
6,1 142,45194408181442
6,13125 150,350503834786
6,1625 158,7144667434615
6,19375 167,57253807248378
6,225 176,95526128633432
6,25625 186,89513958249097
6,2875 197,4267656869814
6,31875 208,5869604881434
6,35 220,41492112540672
6,38125 232,95237919396388
6,4125 246,24376977338906
6,44375 260,3364120389396
6,475 275,2807022686333
6,50625 291,1303201175313
6,5375 307,9424490932527
6,56875 325,7780122339594
6,6 344,70192406211595
6,63125 364,7833599648437
6,6625 386,09604423467607
6,69375 408,7185580938568
6,725 432,73466912109774
6,75625 458,2336836025515
6,7875 485,3108234393434
6,81875 514,067629362542
6,85 544,6123923340284
6,88125 577,0606151485379
6,9125 611,535506399277
6,94375 648,1685091275212
6,975 687,0998666463764
7,00625 728,4792282574366
7,0375 772,4662974538185
7,06875 819,2315263731623
7,1 868,9568588990679
7,13125 921,8365266370315
7,1625 978,0779013065813
7,19375 1037,9024076864464
7,225 1101,546501507431
7,25625 1169,262717012959
7,2875 1241,3207892568955
7,31875 1318,008856584456
7,35 1399,6347491463325
7,38125 1486,527369731482
7,4125 1579,0381736718573
7,44375 1677,542755075917
7,475 1782,4425471894006
7,50625 1894,166645264688
7,5375 2013,1737609471397
7,56875 2139,9543178618205
7,6 2275,032698809965
7,63125 2418,96965576687
7,6625 2572,3648947135293
7,69375 2735,8598482407538
7,725 2910,140649839382
7,75625 3095,941324839738
7,7875 3294,047214094543
7,81875 3505,298647715833
7,85 3730,5948874880946
7,88125 3970,898357990876
7,9125 4227,239187985002
7,94375 4500,7200852542255
7,975 4792,521569858475
8,00625 5103,907592978665
8,0375 5436,231568331247
8,06875 5790,942852050291
8,1 6169,593698183382
8,13125 6573,846730580331
8,1625 7005,482968108388
8,19375 7466,410445294374
8,225 7958,673473391189
8,25625 8484,462590325284
8,2875 9046,125251709625
8,31875 9646,177319127486
8,35 10287,315406225543
8,38125 10972,4301478305
8,4125 11704,620462342642
8,44375 12487,208883096357
8,475 13323,75804024077
8,50625 14218,088381018064
8,5375 15174,297223139065
8,56875 16196,779243316652
8,6 17290,248510955735
8,63125 18459,762185570926
8,6625 19710,746005742418
8,69375 21049,0217074023
8,725 22480,836520009227
8,75625 24012,89490078822
8,7875 25652,39267976125
8,81875 27407,053801828166
8,85 29285,16986678154
8,88125 31295,64268391559
8,9125 33448,030074931325
8,94375 35752,595177238254
8,975 38220,359519621335
9,00625 40863,16016628544
9,0375 43693,711230462395
9,06875 46725,67013748078
9,1 49973,708955285394
9,13125 53453,59122803131
9,1625 57182,254727184714
9,19375 61177,900586130774
9,225 65460,089318642524
9,25625 70049,84426137312
9,2875 74969,76302354352
9,31875 80244,13757349177
9,35 85899,08364198328
9,38125 91962,68017650438
9,4125 98465,11963945747
9,44375 105438,87000664485
9,475 112918,84939104051
9,50625 120942,6142910349
9,5375 129550,56254254976
9,56875 138786,15214116956
9,6 148696,1371942193
9,63125 159330,82236420905
9,6625 170744,33727474368
9,69375 182994,93246872872
9,725 196145,2986370805
9,75625 210262,91097502684
9,7875 225420,40067340198
9,81875 241695,95571487214
9,85 259173,75332101661
9,88125 277944,42658652534
9,9125 298105,56804282544
9,94375 319762,2731164246
9,975 343027,7266886015
