# x1 y1 x2 y2 x3 y3
0,5358267949789558 -0,8443279255020409 NaN NaN NaN NaN
0,637423989748652 -0,7705132427758205 NaN NaN NaN NaN
0,7289686274213775 -0,6845471059287249 NaN NaN NaN NaN
0,8090169943749178 -0,587785252292514 NaN NaN NaN NaN
0,8763066800438389 -0,4817536741017601 NaN NaN NaN NaN
0,9297764858882324 -0,3681245526847262 NaN NaN NaN NaN
0,9685831611286181 -0,24868988716490573 NaN NaN NaN NaN
0,9921147013144711 -0,12533323356435713 NaN NaN NaN NaN
1 -5,4025493261495925E-14 NaN NaN NaN NaN
0,9921147013144846 0,12533323356424994 NaN NaN NaN NaN
0,968583161128645 0,24868988716480106 NaN NaN NaN NaN
0,9297764858882721 0,36812455268462574 NaN NaN NaN NaN
0,876306680043891 0,4817536741016654 NaN NaN NaN NaN
0,8090169943749813 0,5877852522924265 NaN NaN NaN NaN
0,7289686274214514 0,6845471059286462 NaN NaN NaN NaN
0,6374239897487352 0,7705132427757516 NaN NaN NaN NaN
0,5358267949790471 0,8443279255019831 NaN NaN NaN NaN
0,42577929156512734 0,9048270524659938 NaN NaN NaN NaN
0,3090169943750056 0,9510565162951347 NaN NaN NaN NaN
0,18738131458578544 0,9822872507286771 NaN NaN NaN NaN
0,06279051952937587 0,9980267284282677 NaN NaN NaN NaN
-0,06279051952925017 0,9980267284282756 NaN NaN NaN NaN
-0,18738131458566173 0,9822872507287007 NaN NaN NaN NaN
-0,30901699437488583 0,9510565162951736 NaN NaN NaN NaN
-0,42577929156501343 0,9048270524660474 NaN NaN NaN NaN
-0,5358267949789407 0,8443279255020505 NaN NaN NaN NaN
-0,6374239897486381 0,7705132427758319 NaN NaN NaN NaN
-0,7289686274213653 0,684547105928738 NaN NaN NaN NaN
-0,8090169943749073 0,5877852522925284 NaN NaN NaN NaN
-0,8763066800438303 0,4817536741017758 NaN NaN NaN NaN
-0,9297764858882257 0,3681245526847428 NaN NaN NaN NaN
-0,9685831611286135 0,24868988716492305 NaN NaN NaN NaN
-0,9921147013144689 0,12533323356437487 NaN NaN NaN NaN
-1 7,191152633541316E-14 NaN NaN NaN NaN
-0,992114701314487 -0,1253332335642322 NaN NaN NaN NaN
-0,9685831611286494 -0,24868988716478374 NaN NaN NaN NaN
-0,9297764858882787 -0,3681245526846091 NaN NaN NaN NaN
-0,8763066800438996 -0,48175367410164976 NaN NaN NaN NaN
-0,8090169943749917 -0,5877852522924121 NaN NaN NaN NaN
-0,7289686274214637 -0,6845471059286331 NaN NaN NaN NaN
-0,637423989748749 -0,7705132427757402 NaN NaN NaN NaN
-0,5358267949790622 -0,8443279255019734 NaN NaN NaN NaN
-0,42577929156514355 -0,9048270524659862 NaN NaN NaN NaN
-0,3090169943750226 -0,9510565162951291 NaN NaN NaN NaN
-0,187381314585803 -0,9822872507286737 NaN NaN NaN NaN
-0,06279051952939371 -0,9980267284282666 NaN NaN NaN NaN
0,06279051952923233 -0,9980267284282767 NaN NaN NaN NaN
0,18738131458564417 -0,982287250728704 NaN NaN NaN NaN
0,30901699437486885 -0,9510565162951791 NaN NaN NaN NaN
0,4257792915649972 -0,904827052466055 NaN NaN NaN NaN
0,5358267949789256 -0,8443279255020602 NaN NaN NaN NaN
0,6374239897486244 -0,7705132427758433 NaN NaN NaN NaN
0,728968627421353 -0,684547105928751 NaN NaN NaN NaN
0,8090169943748967 -0,5877852522925429 NaN NaN NaN NaN
0,8763066800438217 -0,4817536741017915 NaN NaN NaN NaN
0,9297764858882192 -0,36812455268475947 NaN NaN NaN NaN
0,9685831611286091 -0,24868988716494037 NaN NaN NaN NaN
0,9921147013144667 -0,12533323356439263 NaN NaN NaN NaN
1 -8,97975594093304E-14 NaN NaN NaN NaN
0,9921147013144892 0,12533323356421444 NaN NaN NaN NaN
0,9685831611286538 0,24868988716476642 NaN NaN NaN NaN
0,9297764858882852 0,3681245526845925 NaN NaN NaN NaN
0,8763066800439082 0,4817536741016341 NaN NaN NaN NaN
0,8090169943750023 0,5877852522923976 NaN NaN NaN NaN
0,728968627421476 0,6845471059286201 NaN NaN NaN NaN
0,6374239897487628 0,7705132427757287 NaN NaN NaN NaN
0,5358267949790773 0,8443279255019639 NaN NaN NaN NaN
0,4257792915651597 0,9048270524659786 NaN NaN NaN NaN
0,30901699437503966 0,9510565162951237 NaN NaN NaN NaN
0,18738131458582058 0,9822872507286704 NaN NaN NaN NaN
0,06279051952941156 0,9980267284282653 NaN NaN NaN NaN
-0,06279051952921447 0,9980267284282778 NaN NaN NaN NaN
-0,1873813145856266 0,9822872507287074 NaN NaN NaN NaN
-0,3090169943748518 0,9510565162951846 NaN NaN NaN NaN
-0,42577929156498107 0,9048270524660627 NaN NaN NaN NaN
-0,5358267949789105 0,8443279255020697 NaN NaN NaN NaN
-0,6374239897486106 0,7705132427758546 NaN NaN NaN NaN
-0,7289686274213407 0,684547105928764 NaN NaN NaN NaN
-0,8090169943748863 0,5877852522925574 NaN NaN NaN NaN
-0,8763066800438131 0,48175367410180714 NaN NaN NaN NaN
-0,9297764858882126 0,36812455268477606 NaN NaN NaN NaN
-0,9685831611286047 0,2486898871649577 NaN NaN NaN NaN
-0,9921147013144644 0,12533323356441037 NaN NaN NaN NaN
-1 1,0768359248324764E-13 NaN NaN NaN NaN
-0,9921147013144914 -0,1253332335641967 NaN NaN NaN NaN
-0,9685831611286583 -0,2486898871647491 NaN NaN NaN NaN
-0,9297764858882919 -0,36812455268457583 NaN NaN NaN NaN
-0,8763066800439169 -0,4817536741016184 NaN NaN NaN NaN
-0,8090169943750128 -0,5877852522923831 NaN NaN NaN NaN
-0,7289686274214882 -0,684547105928607 NaN NaN NaN NaN
-0,6374239897487766 -0,7705132427757174 NaN NaN NaN NaN
-0,5358267949790924 -0,8443279255019543 NaN NaN NaN NaN
-0,4257792915651759 -0,904827052465971 NaN NaN NaN NaN
-0,30901699437505664 -0,9510565162951181 NaN NaN NaN NaN
-0,18738131458583815 -0,9822872507286671 NaN NaN NaN NaN
-0,06279051952942942 -0,9980267284282642 NaN NaN NaN NaN
0,06279051952919662 -0,9980267284282789 NaN NaN NaN NaN
0,18738131458560903 -0,9822872507287107 NaN NaN NaN NaN
0,3090169943748348 -0,9510565162951902 NaN NaN NaN NaN
0,42577929156496486 -0,9048270524660702 NaN NaN NaN NaN
0,5358267949788954 -0,8443279255020792 NaN NaN NaN NaN
0,6374239897485968 -0,7705132427758661 NaN NaN NaN NaN
0,7289686274213285 -0,6845471059287771 NaN NaN NaN NaN
0,8090169943748757 -0,5877852522925718 NaN NaN NaN NaN
0,8763066800438045 -0,4817536741018228 NaN NaN NaN NaN
0,9297764858882059 -0,3681245526847927 NaN NaN NaN NaN
0,9685831611286002 -0,24868988716497503 NaN NaN NaN NaN
0,9921147013144622 -0,1253332335644281 NaN NaN NaN NaN
1 -1,2556962555716488E-13 NaN NaN NaN NaN
0,9921147013144936 0,12533323356417897 NaN NaN NaN NaN
0,9685831611286627 0,24868988716473178 NaN NaN NaN NaN
0,9297764858882984 0,36812455268455924 NaN NaN NaN NaN
0,8763066800439254 0,48175367410160275 NaN NaN NaN NaN
0,8090169943750213 0,5877852522923716 NaN NaN NaN NaN
0,728968627421498 0,6845471059285966 NaN NaN NaN NaN
0,6374239897487876 0,7705132427757083 NaN NaN NaN NaN
0,5358267949791045 0,8443279255019467 NaN NaN NaN NaN
0,4257792915651889 0,9048270524659648 NaN NaN NaN NaN
0,3090169943750703 0,9510565162951137 NaN NaN NaN NaN
0,18738131458585222 0,9822872507286643 NaN NaN NaN NaN
0,06279051952944371 0,9980267284282633 NaN NaN NaN NaN
-0,06279051952918231 0,9980267284282798 NaN NaN NaN NaN
-0,18738131458559493 0,9822872507287134 NaN NaN NaN NaN
-0,30901699437482116 0,9510565162951946 NaN NaN NaN NaN
-0,42577929156495187 0,9048270524660763 NaN NaN NaN NaN
-0,5358267949788833 0,8443279255020869 NaN NaN NaN NaN
-0,6374239897485858 0,7705132427758752 NaN NaN NaN NaN
-0,7289686274213187 0,6845471059287875 NaN NaN NaN NaN
-0,8090169943748673 0,5877852522925834 NaN NaN NaN NaN
-0,8763066800437975 0,4817536741018354 NaN NaN NaN NaN
-0,9297764858882007 0,36812455268480604 NaN NaN NaN NaN
-0,9685831611285967 0,2486898871649889 NaN NaN NaN NaN
-0,9921147013144603 0,12533323356444234 NaN NaN NaN NaN
-1 1,3990294495228162E-13 NaN NaN NaN NaN
-0,9921147013144954 -0,12533323356416473 NaN NaN NaN NaN
-0,9685831611286663 -0,2486898871647179 NaN NaN NaN NaN
-0,9297764858883037 -0,36812455268454586 NaN NaN NaN NaN
-0,8763066800439324 -0,48175367410159015 NaN NaN NaN NaN
-0,8090169943750317 -0,587785252292357 NaN NaN NaN NaN
-0,7289686274215103 -0,6845471059285836 NaN NaN NaN NaN
-0,6374239897488013 -0,7705132427756969 NaN NaN NaN NaN
-0,5358267949791196 -0,844327925501937 NaN NaN NaN NaN
-0,42577929156520505 -0,9048270524659572 NaN NaN NaN NaN
-0,3090169943750873 -0,9510565162951081 NaN NaN NaN NaN
-0,1873813145858698 -0,982287250728661 NaN NaN NaN NaN
-0,06279051952946157 -0,9980267284282622 NaN NaN NaN NaN
0,06279051952916447 -0,9980267284282809 NaN NaN NaN NaN
0,18738131458557736 -0,9822872507287168 NaN NaN NaN NaN
0,3090169943748042 -0,9510565162952002 NaN NaN NaN NaN
0,4257792915649357 -0,904827052466084 NaN NaN NaN NaN
0,5358267949788682 -0,8443279255020966 NaN NaN NaN NaN
0,637423989748572 -0,7705132427758866 NaN NaN NaN NaN
0,7289686274213064 -0,6845471059288006 NaN NaN NaN NaN
0,8090169943748567 -0,5877852522925979 NaN NaN NaN NaN
0,876306680043789 -0,48175367410185105 NaN NaN NaN NaN
0,9297764858881941 -0,3681245526848227 NaN NaN NaN NaN
0,9685831611285922 -0,24868988716500623 NaN NaN NaN NaN
0,9921147013144581 -0,12533323356446008 NaN NaN NaN NaN
1 -1,5778897802619886E-13 NaN NaN NaN NaN
0,9921147013144977 0,125333233564147 NaN NaN NaN NaN
0,9685831611286707 0,24868988716470056 NaN NaN NaN NaN
0,9297764858883103 0,36812455268452926 NaN NaN NaN NaN
0,876306680043941 0,4817536741015745 NaN NaN NaN NaN
0,8090169943750423 0,5877852522923426 NaN NaN NaN NaN
0,7289686274215225 0,6845471059285705 NaN NaN NaN NaN
0,6374239897488152 0,7705132427756854 NaN NaN NaN NaN
0,5358267949791347 0,8443279255019275 NaN NaN NaN NaN
0,42577929156522126 0,9048270524659496 NaN NaN NaN NaN
0,30901699437510427 0,9510565162951026 NaN NaN NaN NaN
0,18738131458588736 0,9822872507286576 NaN NaN NaN NaN
0,06279051952947942 0,9980267284282611 NaN NaN NaN NaN
-0,06279051952914662 0,9980267284282821 NaN NaN NaN NaN
-0,1873813145855598 0,9822872507287201 NaN NaN NaN NaN
-0,30901699437478714 0,9510565162952056 NaN NaN NaN NaN
-0,4257792915649195 0,9048270524660916 NaN NaN NaN NaN
-0,5358267949788531 0,8443279255021061 NaN NaN NaN NaN
-0,6374239897485582 0,770513242775898 NaN NaN NaN NaN
-0,7289686274212942 0,6845471059288136 NaN NaN NaN NaN
-0,8090169943748463 0,5877852522926124 NaN NaN NaN NaN
-0,8763066800437803 0,4817536741018667 NaN NaN NaN NaN
-0,9297764858881875 0,3681245526848393 NaN NaN NaN NaN
-0,9685831611285878 0,24868988716502355 NaN NaN NaN NaN
-0,9921147013144559 0,12533323356447781 NaN NaN NaN NaN
-1 1,756750111001161E-13 NaN NaN NaN NaN
-0,9921147013145 -0,12533323356412926 NaN NaN NaN NaN
-0,9685831611286752 -0,24868988716468324 NaN NaN NaN NaN
-0,9297764858883169 -0,3681245526845126 NaN NaN NaN NaN
-0,8763066800439496 -0,48175367410155884 NaN NaN NaN NaN
-0,8090169943750528 -0,5877852522923281 NaN NaN NaN NaN
-0,7289686274215347 -0,6845471059285575 NaN NaN NaN NaN
-0,637423989748829 -0,7705132427756741 NaN NaN NaN NaN
-0,5358267949791498 -0,8443279255019179 NaN NaN NaN NaN
-0,4257792915652374 -0,904827052465942 NaN NaN NaN NaN
-0,3090169943751213 -0,9510565162950971 NaN NaN NaN NaN
-0,18738131458590493 -0,9822872507286543 NaN NaN NaN NaN
-0,06279051952949727 -0,99802672842826 NaN NaN NaN NaN
0,06279051952912877 -0,9980267284282832 NaN NaN NaN NaN
0,18738131458554222 -0,9822872507287235 NaN NaN NaN NaN
0,30901699437477015 -0,9510565162952112 NaN NaN NaN NaN
0,42577929156490335 -0,9048270524660992 NaN NaN NaN NaN
0,535826794978838 -0,8443279255021157 NaN NaN NaN NaN
0,6374239897485444 -0,7705132427759094 NaN NaN NaN NaN
0,728968627421282 -0,6845471059288266 NaN NaN NaN NaN
0,8090169943748358 -0,5877852522926268 NaN NaN NaN NaN
0,8763066800437718 -0,4817536741018824 NaN NaN NaN NaN
0,929776485888181 -0,36812455268485594 NaN NaN NaN NaN
0,9685831611285833 -0,2486898871650409 NaN NaN NaN NaN
0,9921147013144537 -0,12533323356449558 NaN NaN NaN NaN
1 -1,9356104417403334E-13 NaN NaN NaN NaN
0,9921147013145022 0,1253332335641115 NaN NaN NaN NaN
0,9685831611286796 0,24868988716466592 NaN NaN NaN NaN
0,9297764858883234 0,368124552684496 NaN NaN NaN NaN
0,8763066800439582 0,48175367410154313 NaN NaN NaN NaN
0,8090169943750634 0,5877852522923136 NaN NaN NaN NaN
0,728968627421547 0,6845471059285444 NaN NaN NaN NaN
0,6374239897488427 0,7705132427756627 NaN NaN NaN NaN
0,5358267949791649 0,8443279255019083 NaN NaN NaN NaN
0,4257792915652536 0,9048270524659344 NaN NaN NaN NaN
0,3090169943751383 0,9510565162950916 NaN NaN NaN NaN
0,1873813145859225 0,982287250728651 NaN NaN NaN NaN
0,06279051952951513 0,9980267284282589 NaN NaN NaN NaN
-0,06279051952911091 0,9980267284282843 NaN NaN NaN NaN
-0,18738131458552465 0,9822872507287268 NaN NaN NaN NaN
-0,3090169943747531 0,9510565162952167 NaN NaN NaN NaN
-0,42577929156488714 0,9048270524661068 NaN NaN NaN NaN
-0,5358267949788229 0,8443279255021253 NaN NaN NaN NaN
-0,6374239897485307 0,7705132427759208 NaN NaN NaN NaN
-0,7289686274212697 0,6845471059288397 NaN NaN NaN NaN
-0,8090169943748252 0,5877852522926413 NaN NaN NaN NaN
-0,8763066800437631 0,48175367410189807 NaN NaN NaN NaN
-0,9297764858881744 0,36812455268487254 NaN NaN NaN NaN
-0,9685831611285789 0,24868988716505822 NaN NaN NaN NaN
-0,9921147013144515 0,1253332335645133 NaN NaN NaN NaN
-1 2,1144707724795058E-13 NaN NaN NaN NaN
-0,9921147013145044 -0,12533323356409376 NaN NaN NaN NaN
-0,968583161128684 -0,2486898871646486 NaN NaN NaN NaN
-0,9297764858883301 -0,36812455268447936 NaN NaN NaN NaN
-0,8763066800439668 -0,4817536741015275 NaN NaN NaN NaN
-0,8090169943750738 -0,5877852522922992 NaN NaN NaN NaN
-0,7289686274215592 -0,6845471059285314 NaN NaN NaN NaN
-0,6374239897488565 -0,7705132427756513 NaN NaN NaN NaN
-0,53582679497918 -0,8443279255018987 NaN NaN NaN NaN
-0,4257792915652698 -0,9048270524659268 NaN NaN NaN NaN
-0,30901699437515534 -0,951056516295086 NaN NaN NaN NaN
-0,18738131458594007 -0,9822872507286475 NaN NaN NaN NaN
-0,06279051952953298 -0,9980267284282578 NaN NaN NaN NaN
0,06279051952909306 -0,9980267284282854 NaN NaN NaN NaN
0,18738131458550708 -0,9822872507287301 NaN NaN NaN NaN
0,3090169943747361 -0,9510565162952223 NaN NaN NaN NaN
0,425779291564871 -0,9048270524661144 NaN NaN NaN NaN
0,5358267949788078 -0,8443279255021349 NaN NaN NaN NaN
0,6374239897485169 -0,7705132427759322 NaN NaN NaN NaN
0,7289686274212575 -0,6845471059288527 NaN NaN NaN NaN
0,8090169943748148 -0,5877852522926558 NaN NaN NaN NaN
0,8763066800437544 -0,4817536741019137 NaN NaN NaN NaN
0,9297764858881677 -0,3681245526848892 NaN NaN NaN NaN
0,9685831611285745 -0,24868988716507553 NaN NaN NaN NaN
0,9921147013144492 -0,12533323356453105 NaN NaN NaN NaN
1 -2,293331103218678E-13 NaN NaN NaN NaN
0,9921147013145066 0,12533323356407602 NaN NaN NaN NaN
0,9685831611286885 0,24868988716463128 NaN NaN NaN NaN
0,9297764858883366 0,36812455268446276 NaN NaN NaN NaN
0,8763066800439755 0,4817536741015118 NaN NaN NaN NaN
0,8090169943750843 0,5877852522922847 NaN NaN NaN NaN
0,7289686274215714 0,6845471059285184 NaN NaN NaN NaN
0,6374239897488703 0,7705132427756399 NaN NaN NaN NaN
0,535826794979195 0,8443279255018892 NaN NaN NaN NaN
0,425779291565286 0,9048270524659191 NaN NaN NaN NaN
0,3090169943751723 0,9510565162950805 NaN NaN NaN NaN
0,18738131458595764 0,9822872507286442 NaN NaN NaN NaN
0,06279051952955082 0,9980267284282566 NaN NaN NaN NaN
-0,06279051952907522 0,9980267284282865 NaN NaN NaN NaN
-0,1873813145854895 0,9822872507287336 NaN NaN NaN NaN
-0,3090169943747191 0,9510565162952278 NaN NaN NaN NaN
-0,4257792915648548 0,904827052466122 NaN NaN NaN NaN
-0,5358267949787927 0,8443279255021445 NaN NaN NaN NaN
-0,6374239897485031 0,7705132427759436 NaN NaN NaN NaN
-0,7289686274212452 0,6845471059288657 NaN NaN NaN NaN
-0,8090169943748042 0,5877852522926702 NaN NaN NaN NaN
-0,8763066800437459 0,48175367410192943 NaN NaN NaN NaN
-0,9297764858881612 0,36812455268490585 NaN NaN NaN NaN
-0,96858316112857 0,24868988716509285 NaN NaN NaN NaN
-0,9921147013144469 0,1253332335645488 NaN NaN NaN NaN
-1 2,472191433957851E-13 NaN NaN NaN NaN
-0,9921147013145089 -0,12533323356405826 NaN NaN NaN NaN
-0,9685831611286929 -0,24868988716461396 NaN NaN NaN NaN
-0,9297764858883432 -0,3681245526844461 NaN NaN NaN NaN
-0,876306680043984 -0,48175367410149617 NaN NaN NaN NaN
-0,8090169943750949 -0,5877852522922702 NaN NaN NaN NaN
-0,7289686274215836 -0,6845471059285053 NaN NaN NaN NaN
-0,637423989748884 -0,7705132427756285 NaN NaN NaN NaN
-0,5358267949792102 -0,8443279255018795 NaN NaN NaN NaN
-0,42577929156530214 -0,9048270524659116 NaN NaN NaN NaN
-0,30901699437518937 -0,9510565162950749 NaN NaN NaN NaN
-0,1873813145859752 -0,9822872507286409 NaN NaN NaN NaN
-0,06279051952956867 -0,9980267284282555 NaN NaN NaN NaN
0,06279051952905736 -0,9980267284282877 NaN NaN NaN NaN
0,18738131458547194 -0,9822872507287369 NaN NaN NaN NaN
0,3090169943747021 -0,9510565162952332 NaN NaN NaN NaN
